yearID,retroID,type,Column7,to-league,teamIDretro,to-league8,draft-type,draft-round,pick-number10
2003,stetm001,Da,,,MIL,NL,,16,
1975,stewd001,Da,,,LAN,NL,,16,
2001,stocm001,Da,,,KCA,AL,,16,
2006,stont001,Da,,,NYN,NL,,16,
2003,tataj001,Da,,,DET,AL,,16,
1965,tatuj101,Da,,,CAL,AL,,16,
2002,thomb002,Da,,,SLN,NL,,16,
1972,throg101,Da,,,KCA,AL,,16,
2007,tobim001,Da,,,ANA,AL,,16,
2004,tolbm001,Da,,,MIN,AL,,16,
1996,traca001,Da,,,MON,NL,,16,
1988,traxb001,Da,,,LAN,NL,,16,
1974,umbaj101,Da,,,TEX,AL,,16,
1985,waltb001,Da,,,OAK,AL,,16,
1998,watks002,Da,,,SDN,NL,,16,
1999,watsm002,Da,,,MON,NL,,16,
1976,weavr101,Da,,,DET,AL,,16,
2008,webet001,Da,,,DET,AL,,16,
1979,wotur001,Da,,,PIT,NL,,16,
1969,yorkj101,Da,,,KCA,AL,,16,
2001,younc004,Da,,,CHA,AL,,16,
2009,genns001,Da,,,MIL,NL,,16,
2008,hellj002,Da,,,ANA,AL,,16,
2012,leond003,Da,,,SEA,AL,,16,
2008,millj006,Da,,,TEX,AL,,16,
2008,houst002,Da,,,CLE,AL,,16,
2009,mitcb001,Da,,,NYA,AL,,16,
2011,bassc001,Da,,,CHA,AL,,16,
2010,pompd001,Da,,,TOR,AL,,16,
2011,loper002,Da,,,CHN,NL,,16,
2006,phamt001,Da,,,SLN,NL,,16,
2011,pindb001,Da,,,NYA,AL,,16,
2012,ellib001,Da,,,MIA,NL,,16,
2010,strar001,Da,,,TEX,AL,,16,
2011,merrr001,Da,,,CLE,AL,,16,
2012,morom001,Da,,,PIT,NL,,16,
2013,mccak002,Da,,,KCA,AL,,16,
2006,bibea001,Da,,,SEA,AL,,16,
2013,kinlt001,Da,,,MIA,NL,,16,
2014,laurr001,Da,,,HOU,AL,,16,
2013,jansd001,Da,,,TOR,AL,,16,
2014,garrr001,Da,,,TEX,AL,,16,
1991,atchj001,Dn,,,SDN,NL,,15,
2000,barrk001,Dn,,,OAK,AL,,15,
1973,boond101,Dn,,,CAL,AL,,15,
1969,bryad102,Dn,,,SFN,NL,,15,
1992,cruzj004,Dn,,,ATL,NL,,15,
1985,delur001,Dn,,,TOR,AL,,15,
2001,dillt001,Dn,,,MIL,NL,,15,
1977,farrj101,Dn,,,SFN,NL,,15,
1984,finlc001,Dn,,,CAL,AL,,15,
1971,flanm001,Dn,,,HOU,NL,,15,
1984,gracm001,Dn,,,MIN,AL,,15,
1997,guthj001,Dn,,,NYN,NL,,15,
1978,heind001,Dn,,,KCA,AL,,15,
1975,hornb001,Dn,,,OAK,AL,,15,
1978,langm001,Dn,,,CHN,NL,,15,
2004,larij001,Dn,,,LAN,NL,,15,
1975,lea-c001,Dn,,,NYN,NL,,15,
1995,lehrj001,Dn,,,DET,AL,,15,
1984,lilld001,Dn,,,BOS,AL,,15,
1977,martm001,Dn,,,BAL,AL,,15,
1997,michj001,Dn,,,SLN,NL,,15,
1992,minor001,Dn,,,BAL,AL,,15,
1965,montj101,Dn,,,CHA,AL,,15,
1972,pateb101,Dn,,,OAK,AL,,15,
2002,pelfm001,Dn,,,TBA,AL,,15,
2000,petea002,Dn,,,KCA,AL,,15,
1998,roben001,Dn,,,CHA,AL,,15,
2002,sancg001,Dn,,,SEA,AL,,15,
1999,sarfd001,Dn,,,TEX,AL,,15,
2004,savej001,Dn,,,LAN,NL,,15,
1978,scraj001,Dn,,,OAK,AL,,15,
1990,sodes001,Dn,,,NYN,NL,,15,
1969,stair101,Dn,,,LAN,NL,,15,
1970,stros101,Dn,,,CAL,AL,,15,
1969,tamaj101,Dn,,,NYA,AL,,15,
1979,terrw001,Dn,,,NYN,NL,,15,
1972,thomj001,Dn,,,LAN,NL,,15,
1966,thomm102,Dn,,,CHA,AL,,15,
2005,tobim001,Dn,,,ATL,NL,,15,
2004,venaw001,Dn,,,BAL,AL,,15,
1970,wallj101,Dn,,,HOU,NL,,15,
1985,wardc003,Dn,,,MIL,AL,,15,
1987,wilsd002,Dn,,,BOS,AL,,15,
2006,zawal001,Dn,,,SLN,NL,,15,
2012,farmb001,Dn,,,MIL,NL,,15,
2005,holdj001,Dn,,,SEA,AL,,15,
2012,fulmc001,Dn,,,BOS,AL,,15,
2009,johnp001,Dn,,,TBA,AL,,15,
2010,wilks001,Dn,,,BOS,AL,,15,
1989,abbok002,Da,,,OAK,AL,,15,
1986,adkis001,Da,,,NYA,AL,,15,
1977,aingd101,Da,,,TOR,AL,,15,
1974,auguj001,Da,,,MIL,AL,,15,
1991,bailc001,Da,,,BOS,AL,,15,
1992,belkt001,Da,,,CIN,NL,,15,
1967,blesi101,Da,,,DET,AL,,15,
1965,broob101,Da,,,KC1,AL,,15,
1992,buncm001,Da,,,KCA,AL,,15,
1982,cansj001,Da,,,OAK,AL,,15,
2002,carlj001,Da,,,DET,AL,,15,
2005,cartc002,Da,,,CHA,AL,,15,
1980,chric001,Da,,,NYA,AL,,15,
1983,ciarm001,Da,,,MIL,AL,,15,
2008,colec001,Da,,,CHN,NL,,15,
2007,collj001,Da,,,ARI,NL,,15,
1991,cookb001,Da,,,OAK,AL,,15,
1988,corrr001,Da,,,OAK,AL,,15,
1983,daltm001,Da,,,BOS,AL,,15,
1967,deidj101,Da,,,NYA,AL,,15,
1993,delar001,Da,,,CLE,AL,,15,
1967,dempr001,Da,,,MIN,AL,,15,
1998,difem002,Da,,,COL,NL,,15,
1985,dimif001,Da,,,CAL,AL,,15,
1977,dybzj001,Da,,,CLE,AL,,15,
1965,everl101,Da,,,LAN,NL,,15,
2007,fickc001,Da,,,SLN,NL,,15,
1983,freys001,Da,,,NYA,AL,,15,
1998,gearg001,Da,,,PHI,NL,,15,
1994,glovg001,Da,,,TOR,AL,,15,
1996,gregk001,Da,,,OAK,AL,,15,
1988,haasd001,Da,,,DET,AL,,15,
1980,hegmb001,Da,,,KCA,AL,,15,
1987,henrb001,Da,,,CIN,NL,,15,
1996,hessm001,Da,,,ATL,NL,,15,
2005,hinsa001,Da,,,SFN,NL,,15,
2000,huisj001,Da,,,COL,NL,,15,
1988,humpm001,Da,,,SDN,NL,,15,
2009,hutcd001,Da,,,TOR,AL,,15,
1974,johnj001,Da,,,SFN,NL,,15,
1980,joner003,Da,,,BAL,AL,,15,
2002,kaaik001,Da,,,KCA,AL,,15,
1991,lacyk001,Da,,,TEX,AL,,15,
1985,lee-m002,Da,,,DET,AL,,15,
1993,leroj001,Da,,,ATL,NL,,15,
1982,lyonb002,Da,,,NYN,NL,,15,
1976,macwk101,Da,,,LAN,NL,,15,
1985,mccar001,Da,,,SFN,NL,,15,
1972,millr105,Da,,,MIL,AL,,15,
2003,mitcr001,Da,,,LAN,NL,,15,
1993,muelb001,Da,,,SFN,NL,,15,
1988,munob001,Da,,,NYA,AL,,15,
1973,murpd002,Da,,,OAK,AL,,15,
2002,narrs001,Da,,,TEX,AL,,15,
2002,nippd001,Da,,,ARI,NL,,15,
1974,normd101,Da,,,CIN,NL,,15,
1979,obrip001,Da,,,TEX,AL,,15,
1985,parkc001,Da,,,SEA,AL,,15,
1999,pascv001,Da,,,MON,NL,,15,
1999,peavj001,Da,,,SDN,NL,,15,
1976,perkb001,Da,,,SDN,NL,,15,
1976,phelk001,Da,,,KCA,AL,,15,
1965,raglt101,Da,,,WS2,AL,,15,
1989,rappp001,Da,,,SFN,NL,,15,
1978,redug001,Da,,,CIN,NL,,15,
2003,reyea002,Da,,,SLN,NL,,15,
2000,selft001,Da,,,HOU,NL,,15,
1986,shiet001,Da,,,PIT,NL,,15,
1993,sirom001,Da,,,CHA,AL,,15,
1966,sizet101,Da,,,LAN,NL,,15,
1969,slatj001,Da,,,SE1,AL,,15,
1979,smitk001,Da,,,NYA,AL,,15,
1991,stidp001,Da,,,DET,AL,,15,
1984,stroj001,Da,,,OAK,AL,,15,
2002,stule002,Da,,,LAN,NL,,15,
2004,suttd002,Da,,,HOU,NL,,15,
1988,tarat001,Da,,,ATL,NL,,15,
1988,tayls002,Da,,,SEA,AL,,15,
2004,torrc001,Da,,,CHA,AL,,15,
1996,towej001,Da,,,BAL,AL,,15,
1989,tsamg001,Da,,,MIN,AL,,15,
1996,wakec001,Da,,,DET,AL,,15,
1994,wardd002,Da,,,DET,AL,,15,
1972,white002,Da,,,BOS,AL,,15,
1998,whitm003,Da,,,CLE,AL,,15,
1990,whitr002,Da,,,PIT,NL,,15,
1980,zuvep001,Da,,,ATL,NL,,15,
2008,butlj002,Da,,,TEX,AL,,15,
2010,bolsm001,Da,,,ARI,NL,,15,
2009,grees005,Da,,,NYA,AL,,15,
2010,whitc001,Da,,,NYA,AL,,15,
2012,obers001,Da,,,COL,NL,,15,
2011,cornj002,Da,,,ATL,NL,,15,
2013,markm001,Da,,,ATL,NL,,15,
2011,eickj001,Da,,,TEX,AL,,15,
2008,gurkj001,Da,,,BAL,AL,,15,
2006,buscm002,Da,,,SDN,NL,,15,
2014,mahlg001,Da,,,ANA,AL,,15,
2013,ege-c001,Da,,,TEX,AL,,15,
2003,molld001,Da,,,PIT,NL,,15,
2009,washd001,Da,,,SLN,NL,,15,
2010,freid001,Da,,,WAS,NL,,15,
2011,evanp001,Da,,,NYN,NL,,15,
2014,gerbm001,Da,,,DET,AL,,15,
2012,borur001,Da,,,TOR,AL,,15,
2013,davij007,Da,,,TOR,AL,,15,
2016,schrj001,Da,,,DET,AL,,15,
2015,hills005,Da,,,COL,NL,,15,
2014,mcbrr001,Da,,,TOR,AL,,15,
1988,allid001,Dn,,,LAN,NL,,14,
2005,alvap001,Dn,,,BOS,AL,,14,
1967,barer101,Dn,,,WS2,AL,,14,
1978,beena001,Dn,,,NYA,AL,,14,
1976,bookr001,Dn,,,DET,AL,,14,
1975,boond101,Dn,,,NYA,AL,,14,
1994,bradr001,Dn,,,KCA,AL,,14,
1973,clarb002,Dn,,,HOU,NL,,14,
2008,colel001,Dn,,,WAS,NL,,14,
1968,crawj102,Dn,,,SDN,NL,,14,
1979,davia001,Dn,,,MIN,AL,,14,
1977,denmb101,Dn,,,CAL,AL,,14,
1997,dresr001,Dn,,,OAK,AL,,14,
1993,foulk001,Dn,,,DET,AL,,14,
1994,freer001,Dn,,,SLN,NL,,14,
1984,gardj001,Dn,,,HOU,NL,,14,
1998,goslm001,Dn,,,MIN,AL,,14,
2005,graht001,Dn,,,CHN,NL,,14,
1990,granj001,Dn,,,MIN,AL,,14,
2001,greek002,Dn,,,CHN,NL,,14,
1994,harpt002,Dn,,,NYN,NL,,14,
1974,hatcm001,Dn,,,HOU,NL,,14,
1997,hodgt001,Dn,,,HOU,NL,,14,
1972,honer001,Dn,,,BAL,AL,,14,
1982,joner004,Dn,,,TOR,AL,,14,
2003,kenni001,Dn,,,SLN,NL,,14,
2003,lapom001,Dn,,,CHN,NL,,14,
2006,lapom001,Dn,,,BOS,AL,,14,
1978,masom001,Dn,,,DET,AL,,14,
1991,may-d002,Dn,,,OAK,AL,,14,
1978,meacb001,Dn,,,CHA,AL,,14,
2002,mockg001,Dn,,,MIN,AL,,14,
1966,neumd101,Dn,,,WS2,AL,,14,
1978,obric001,Dn,,,TEX,AL,,14,
1981,pacij001,Dn,,,CLE,AL,,14,
1982,robij001,Dn,,,DET,AL,,14,
1972,rondg101,Dn,,,TEX,AL,,14,
1981,rusks001,Dn,,,CIN,NL,,14,
1972,sakal001,Dn,,,SFN,NL,,14,
1970,simpj101,Dn,,,WS2,AL,,14,
1999,slocb001,Dn,,,MIN,AL,,14,
1970,stags101,Dn,,,MIN,AL,,14,
1984,walkm001,Dn,,,MON,NL,,14,
1974,welcb001,Dn,,,CHN,NL,,14,
2006,whita001,Dn,,,LAN,NL,,14,
1975,wortr101,Dn,,,NYN,NL,,14,
2007,lafrb001,Dn,,,ARI,NL,,14,
2006,greeg002,Dn,,,SDN,NL,,14,
2012,buehw001,Dn,,,PIT,NL,,14,
2011,mccra001,Dn,,,MIN,AL,,14,
2013,poncd001,Dn,,,CHN,NL,,14,
2009,selms001,Dn,,,ANA,AL,,14,
1992,acevj001,Da,,,COL,NL,,14,
2004,adenn001,Da,,,ANA,AL,,14,
1985,baldj001,Da,,,HOU,NL,,14,
2001,barrk001,Da,,,ATL,NL,,14,
1993,bartk001,Da,,,BAL,AL,,14,
2006,beckc001,Da,,,ARI,NL,,14,
1996,bergb001,Da,,,KCA,AL,,14,
1990,blomb001,Da,,,DET,AL,,14,
2006,buenj001,Da,,,FLO,NL,,14,
1974,bullb101,Da,,,MIN,AL,,14,
1991,busbm001,Da,,,SLN,NL,,14,
1996,carrj001,Da,,,MON,NL,,14,
2007,carsr001,Da,,,NYN,NL,,14,
2002,cherr001,Da,,,CHN,NL,,14,
2002,chict001,Da,,,FLO,NL,,14,
2000,churr001,Da,,,CLE,AL,,14,
1988,colev002,Da,,,KCA,AL,,14,
1987,coomr001,Da,,,OAK,AL,,14,
1972,crawj102,Da,,,HOU,NL,,14,
1976,davis102,Da,,,CHN,NL,,14,
1986,diazc002,Da,,,TOR,AL,,14,
1986,dillg001,Da,,,BAL,AL,,14,
1994,doddr001,Da,,,PHI,NL,,14,
2000,duboj001,Da,,,CHN,NL,,14,
1981,earls001,Da,,,DET,AL,,14,
1969,easlm001,Da,,,HOU,NL,,14,
1983,edent001,Da,,,KCA,AL,,14,
1998,ennij001,Da,,,ATL,NL,,14,
2004,espig001,Da,,,SFN,NL,,14,
2004,fowld001,Da,,,COL,NL,,14,
1990,freds001,Da,,,SDN,NL,,14,
1998,gibbj002,Da,,,TOR,AL,,14,
1978,gilbm001,Da,,,CHN,NL,,14,
1971,halej101,Da,,,LAN,NL,,14,
1994,hempb001,Da,,,CAL,AL,,14,
1982,holms001,Da,,,PIT,NL,,14,
2004,hulet002,Da,,,TEX,AL,,14,
1993,huntr002,Da,,,PHI,NL,,14,
1984,jahaj001,Da,,,MIL,AL,,14,
1996,jamed002,Da,,,TBA,AL,,14,
1999,joneg002,Da,,,ATL,NL,,14,
1986,kamis001,Da,,,NYA,AL,,14,
1977,kearb001,Da,,,SFN,NL,,14,
1968,kisob001,Da,,,PIT,NL,,14,
1995,knigb001,Da,,,TEX,AL,,14,
1991,koelb001,Da,,,CIN,NL,,14,
1996,kohlr001,Da,,,BAL,AL,,14,
1991,lomok001,Da,,,ATL,NL,,14,
2001,lowed002,Da,,,KCA,AL,,14,
1999,lyonb003,Da,,,TOR,AL,,14,
2006,mansj001,Da,,,MIN,AL,,14,
1985,mantj001,Da,,,CAL,AL,,14,
1976,matur101,Da,,,ATL,NL,,14,
1990,mccuj001,Da,,,PIT,NL,,14,
1985,mcgir001,Da,,,MIL,AL,,14,
1975,mcgir101,Da,,,KCA,AL,,14,
2007,mcphk001,Da,,,PIT,NL,,14,
1968,milnj101,Da,,,NYN,NL,,14,
1993,molij001,Da,,,CHN,NL,,14,
1968,molor101,Da,,,CHA,AL,,14,
1993,moraw001,Da,,,OAK,AL,,14,
1966,nager101,Da,,,CLE,AL,,14,
1992,nauld001,Da,,,MIN,AL,,14,
1987,niedd001,Da,,,ATL,NL,,14,
1981,nocep001,Da,,,SDN,NL,,14,
1966,nye-r101,Da,,,CHN,NL,,14,
1994,orope001,Da,,,LAN,NL,,14,
1970,parkd001,Da,,,PIT,NL,,14,
2008,pheld001,Da,,,NYA,AL,,14,
1992,philj002,Da,,,PIT,NL,,14,
1993,radmr001,Da,,,MIN,AL,,14,
1977,rhomk001,Da,,,CLE,AL,,14,
1999,ridgj001,Da,,,TBA,AL,,14,
1987,rislb001,Da,,,CIN,NL,,14,
1977,robbb101,Da,,,DET,AL,,14,
2007,russj003,Da,,,CHN,NL,,14,
2005,ryalr001,Da,,,ARI,NL,,14,
1999,scalb001,Da,,,SDN,NL,,14,
2008,schwm002,Da,,,PHI,NL,,14,
1998,sedls001,Da,,,KCA,AL,,14,
1977,smitb102,Da,,,HOU,NL,,14,
2003,speil001,Da,,,MIN,AL,,14,
2004,swinr001,Da,,,BOS,AL,,14,
1989,tromm001,Da,,,MIN,AL,,14,
2005,vanss001,Da,,,LAN,NL,,14,
1998,velag002,Da,,,NYN,NL,,14,
2005,wellc001,Da,,,DET,AL,,14,
1995,wessb001,Da,,,HOU,NL,,14,
1978,whitd101,Da,,,CAL,AL,,14,
1970,whitj001,Da,,,MON,NL,,14,
1987,willg001,Da,,,NYA,AL,,14,
1990,willm005,Da,,,PHI,NL,,14,
1995,wincs001,Da,,,CLE,AL,,14,
2010,tepen001,Da,,,TEX,AL,,14,
2011,smitb005,Da,,,SDN,NL,,14,
2007,handd001,Da,,,MIL,NL,,14,
2010,medit001,Da,,,SDN,NL,,14,
2009,green002,Da,,,SDN,NL,,14,
2006,edwaj001,Da,,,SLN,NL,,14,
2011,andec002,Da,,,CLE,AL,,14,
2011,faula001,Da,,,TEX,AL,,14,
2011,barnj002,Da,,,MIL,NL,,14,
2013,haths001,Da,,,ARI,NL,,14,
2011,davir004,Da,,,NYA,AL,,14,
2009,bellc003,Da,,,TEX,AL,,14,
2013,granz001,Da,,,MIN,AL,,14,
2013,smitc006,Da,,,NYA,AL,,14,
2012,flexc001,Da,,,NYN,NL,,14,
2008,moncc001,Da,,,CLE,AL,,14,
2011,mapld001,Da,,,CHN,NL,,14,
2015,poynb001,Da,,,BOS,AL,,14,
2014,andej005,Da,,,ANA,AL,,14,
2013,schuj002,Da,,,TBA,AL,,14,
2012,johns002,Da,,,ANA,AL,,14,
2016,mckad001,Da,,,KCA,AL,,14,
2014,cronk001,Da,,,ARI,NL,,14,
2013,yastm001,Da,,,BAL,AL,,14,
2014,bourj003,Da,,,WAS,NL,,14,
2016,pochc001,Da,,,ARI,NL,,14,
2016,menec001,Da,,,SFN,NL,,14,
2015,dinin001,Da,,,KCA,AL,,14,
2013,milli001,Da,,,SEA,AL,,14,
1968,auerr101,Dn,,,CAL,AL,,13,
1998,bajej001,Dn,,,OAK,AL,,13,
1983,berrd002,Dn,,,CHA,AL,,13,
1984,branj001,Dn,,,MON,NL,,13,
1981,bryar001,Dn,,,MIN,AL,,13,
1988,byrdp001,Dn,,,CIN,NL,,13,
1983,campk001,Dn,,,PHI,NL,,13,
1978,deshj001,Dn,,,MON,NL,,13,
1970,dills101,Dn,,,SDN,NL,,13,
1986,drahb001,Dn,,,CLE,AL,,13,
1992,erstd001,Dn,,,NYN,NL,,13,
1965,evand001,Dn,,,CHN,NL,,13,
1968,faheb101,Dn,,,BAL,AL,,13,
1972,falcp001,Dn,,,MIN,AL,,13,
1985,fox-e001,Dn,,,PHI,NL,,13,
1972,frazg001,Dn,,,TEX,AL,,13,
1972,gonzo101,Dn,,,SFN,NL,,13,
1990,greec002,Dn,,,DET,AL,,13,
2007,grimj002,Dn,,,BOS,AL,,13,
1966,harrb107,Dn,,,ATL,NL,,13,
1992,hendm001,Dn,,,ATL,NL,,13,
1983,higgm001,Dn,,,TEX,AL,,13,
1976,johnr002,Dn,,,CAL,AL,,13,
1974,johnt101,Dn,,,HOU,NL,,13,
1976,keedp001,Dn,,,CHA,AL,,13,
2000,knoej001,Dn,,,SFN,NL,,13,
1965,milld107,Dn,,,PHI,NL,,13,
2006,minom001,Dn,,,TBA,AL,,13,
1971,paxtm101,Dn,,,NYA,AL,,13,
2002,pendl001,Dn,,,HOU,NL,,13,
1998,petea002,Dn,,,PHI,NL,,13,
1973,pulec001,Dn,,,DET,AL,,13,
1998,rabem001,Dn,,,BOS,AL,,13,
2002,reyea002,Dn,,,DET,AL,,13,
2004,richa001,Dn,,,ARI,NL,,13,
1988,robem001,Dn,,,CAL,AL,,13,
1998,smyts001,Dn,,,ATL,NL,,13,
1984,stanp001,Dn,,,BAL,AL,,13,
1969,steaj001,Dn,,,OAK,AL,,13,
1997,tallb001,Dn,,,NYA,AL,,13,
1973,wihts101,Dn,,,KCA,AL,,13,
1995,wilkb002,Dn,,,LAN,NL,,13,
2000,yound004,Dn,,,ATL,NL,,13,
2012,boydm001,Dn,,,CIN,NL,,13,
2010,grayj003,Dn,,,KCA,AL,,13,
2011,smitm007,Dn,,,MIL,NL,,13,
1999,ameza001,Da,,,ANA,AL,,13,
1982,barkj001,Da,,,CLE,AL,,13,
2001,bartj001,Da,,,SDN,NL,,13,
2003,bartj002,Da,,,HOU,NL,,13,
1986,beckr001,Da,,,OAK,AL,,13,
1970,blact101,Da,,,BOS,AL,,13,
1990,boltr001,Da,,,CHA,AL,,13,
1996,bradc001,Da,,,CHA,AL,,13,
1979,brocg001,Da,,,LAN,NL,,13,
1999,broof001,Da,,,PHI,NL,,13,
1987,brost001,Da,,,NYN,NL,,13,
1995,brumc001,Da,,,TEX,AL,,13,
2001,camek001,Da,,,MIN,AL,,13,
1997,camme001,Da,,,NYN,NL,,13,
2008,campt001,Da,,,CHN,NL,,13,
1983,capem001,Da,,,CHN,NL,,13,
1993,carmr001,Da,,,SEA,AL,,13,
2009,carpm002,Da,,,SLN,NL,,13,
1971,chrig101,Da,,,DET,AL,,13,
1973,clarj001,Da,,,SFN,NL,,13,
1981,cox-d001,Da,,,SLN,NL,,13,
1984,crouz001,Da,,,BOS,AL,,13,
1988,darwj001,Da,,,SEA,AL,,13,
1994,davej001,Da,,,TOR,AL,,13,
2003,david004,Da,,,ANA,AL,,13,
1993,davik001,Da,,,PIT,NL,,13,
1981,dyksl001,Da,,,NYN,NL,,13,
2004,egbej001,Da,,,CHA,AL,,13,
1982,eppaj001,Da,,,OAK,AL,,13,
1987,finls001,Da,,,BAL,AL,,13,
1984,froht001,Da,,,PHI,NL,,13,
1993,gaile001,Da,,,DET,AL,,13,
2000,germj001,Da,,,SDN,NL,,13,
1993,gibsd001,Da,,,COL,NL,,13,
1997,gloar001,Da,,,FLO,NL,,13,
1991,gonza001,Da,,,TOR,AL,,13,
2002,gorer002,Da,,,SLN,NL,,13,
1984,gozzm001,Da,,,NYN,NL,,13,
1979,hartm001,Da,,,SEA,AL,,13,
1991,heatm002,Da,,,CHA,AL,,13,
2006,hestj001,Da,,,ARI,NL,,13,
2007,hills004,Da,,,SLN,NL,,13,
2003,hoeyj001,Da,,,BAL,AL,,13,
2002,hoffm001,Da,,,CHN,NL,,13,
1976,hollg101,Da,,,MIL,AL,,13,
1987,hosed001,Da,,,CHA,AL,,13,
1990,hulsd001,Da,,,TEX,AL,,13,
1983,innij001,Da,,,NYN,NL,,13,
1980,jeffm001,Da,,,CLE,AL,,13,
2005,johns001,Da,,,LAN,NL,,13,
1981,jonea001,Da,,,CHA,AL,,13,
1977,jonej001,Da,,,OAK,AL,,13,
1999,jonej004,Da,,,TEX,AL,,13,
1977,kaind101,Da,,,TEX,AL,,13,
2007,kells001,Da,,,SEA,AL,,13,
1983,kirbw001,Da,,,LAN,NL,,13,
2008,kohnm001,Da,,,ANA,AL,,13,
1991,lawtm002,Da,,,MIN,AL,,13,
1976,lee-m101,Da,,,SDN,NL,,13,
1986,leius001,Da,,,MIN,AL,,13,
1999,leonj003,Da,,,SEA,AL,,13,
1996,levra001,Da,,,MIL,AL,,13,
1978,lickj101,Da,,,BOS,AL,,13,
1996,lincm001,Da,,,MIN,AL,,13,
1995,lindj003,Da,,,COL,NL,,13,
1974,lisir101,Da,,,TEX,AL,,13,
1993,loftj001,Da,,,CIN,NL,,13,
1995,lopem002,Da,,,MIL,AL,,13,
1967,luebs101,Da,,,MIN,AL,,13,
2001,mabec001,Da,,,OAK,AL,,13,
2005,mathd001,Da,,,TEX,AL,,13,
1993,mattg002,Da,,,SDN,NL,,13,
2006,mccud001,Da,,,NYA,AL,,13,
1973,mcinj101,Da,,,SDN,NL,,13,
1993,melha001,Da,,,TOR,AL,,13,
1992,merch002,Da,,,HOU,NL,,13,
1990,montr003,Da,,,HOU,NL,,13,
2003,munic001,Da,,,NYN,NL,,13,
2006,murpd006,Da,,,NYN,NL,,13,
1991,myerr003,Da,,,KCA,AL,,13,
1987,natab001,Da,,,MON,NL,,13,
1997,nickd001,Da,,,ANA,AL,,13,
1996,ojeda001,Da,,,BAL,AL,,13,
1987,oleat001,Da,,,MIL,AL,,13,
1975,olmsa101,Da,,,SLN,NL,,13,
2005,ondrl001,Da,,,CIN,NL,,13,
1989,oquim001,Da,,,BAL,AL,,13,
2003,orvec001,Da,,,TBA,AL,,13,
1980,ownbr001,Da,,,NYN,NL,,13,
1994,pavac001,Da,,,BOS,AL,,13,
1984,picoj001,Da,,,CHN,NL,,13,
1998,pierj002,Da,,,COL,NL,,13,
1999,pujoa001,Da,,,SLN,NL,,13,
2004,reinc001,Da,,,HOU,NL,,13,
2008,roseb003,Da,,,PHI,NL,,13,
1966,ryerg101,Da,,,SFN,NL,,13,
1993,sagmm001,Da,,,TEX,AL,,13,
1986,sancr001,Da,,,TEX,AL,,13,
1992,selbb001,Da,,,BOS,AL,,13,
1998,shacb001,Da,,,KCA,AL,,13,
1990,shoub001,Da,,,PIT,NL,,13,
1979,skubb101,Da,,,MIL,AL,,13,
1994,smitr004,Da,,,SEA,AL,,13,
1992,snydj001,Da,,,CAL,AL,,13,
2004,sonna001,Da,,,TBA,AL,,13,
1987,stanm003,Da,,,ATL,NL,,13,
2005,tholj001,Da,,,NYN,NL,,13,
1989,thomj002,Da,,,CLE,AL,,13,
1987,thomr004,Da,,,TOR,AL,,13,
1990,urbat001,Da,,,SLN,NL,,13,
1980,vande001,Da,,,SEA,AL,,13,
1998,walrl001,Da,,,SLN,NL,,13,
1971,wilfr001,Da,,,MIN,AL,,13,
1982,willr001,Da,,,LAN,NL,,13,
1992,wilsc002,Da,,,CHA,AL,,13,
2010,grifa002,Da,,,OAK,AL,,13,
2008,davie002,Da,,,SDN,NL,,13,
2009,mcguc001,Da,,,BOS,AL,,13,
2008,perej002,Da,,,SFN,NL,,13,
2009,halts002,Da,,,MIL,NL,,13,
2008,wootr001,Da,,,MIL,NL,,13,
2009,chrin001,Da,,,CIN,NL,,13,
2012,morim002,Da,,,ANA,AL,,13,
2009,goebj001,Da,,,HOU,NL,,13,
2009,adaml001,Da,,,KCA,AL,,13,
2012,travd001,Da,,,DET,AL,,13,
2008,harrm002,Da,,,SLN,NL,,13,
2006,casta004,Da,,,DET,AL,,13,
2010,orour001,Da,,,MIN,AL,,13,
2012,sweed001,Da,,,LAN,NL,,13,
2010,drurb001,Da,,,ATL,NL,,13,
2011,murrc002,Da,,,PHI,NL,,13,
2012,pazoj001,Da,,,NYA,AL,,13,
2010,walsc001,Da,,,SLN,NL,,13,
2012,bowmm001,Da,,,NYN,NL,,13,
2012,wendj001,Da,,,BOS,AL,,13,
2009,kellt001,Da,,,BAL,AL,,13,
2009,schup001,Da,,,ARI,NL,,13,
2012,flord002,Da,,,TBA,AL,,13,
2010,austt001,Da,,,NYA,AL,,13,
2011,gselr001,Da,,,NYN,NL,,13,
2013,riddj001,Da,,,MIA,NL,,13,
2013,yacaj001,Da,,,BAL,AL,,13,
2013,martk003,Da,,,BOS,AL,,13,
2013,mcgok001,Da,,,NYN,NL,,13,
2013,locat001,Da,,,TOR,AL,,13,
2014,stoue001,Da,,,KCA,AL,,13,
2015,conlp001,Da,,,NYN,NL,,13,
2015,mullc002,Da,,,BAL,AL,,13,
2009,smitm008,Da,,,OAK,AL,,13,
2016,lowen001,Da,,,TBA,AL,,13,
2015,stasc001,Da,,,MIN,AL,,13,
2016,mcclr001,Da,,,SEA,AL,,13,
2014,shepc001,Da,,,BOS,AL,,13,
1994,balej001,Dn,,,SLN,NL,,12,
1979,bargg001,Dn,,,SLN,NL,,12,
1976,beckj001,Dn,,,CLE,AL,,12,
1971,bergd001,Dn,,,CHN,NL,,12,
1978,brads001,Dn,,,MIN,AL,,12,
1998,buddr001,Dn,,,NYN,NL,,12,
